pruid,prname,prnameFR,date,reporting_week,reporting_year,update,totalcases,numtotal_last7,ratecases_total,numdeaths,numdeaths_last7,ratedeaths,ratecases_last7,ratedeaths_last7,numtotal_last14,numdeaths_last14,ratetotal_last14,ratedeaths_last14,avgcases_last7,avgincidence_last7,avgdeaths_last7,avgratedeaths_last7
46,Manitoba,Manitoba,8/12/23,32,2023,1,156620,43,11113.93,2508,1,177.97,3.05,0.07,96,2,6.81,0.14,6.14,0.44,0.14,0.01
35,Ontario,Ontario,8/12/23,32,2023,1,1629821,727,10786.79,17333,11,114.72,4.81,0.07,1405,28,9.3,0.19,103.86,0.69,1.57,0.01
24,Quebec,Québec,8/12/23,32,2023,1,1355174,1361,15584.49,18236,14,209.71,15.65,0.16,2298,30,26.43,0.34,194.43,2.24,2,0.02
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,8/12/23,32,2023,1,55851,28,10618.63,359,0,68.25,5.32,0,49,1,9.32,0.19,4,0.76,0,0
13,New Brunswick,Nouveau-Brunswick,8/12/23,32,2023,0,91265,,11238.69,928,,114.28,,,,,,,,,,
12,Nova Scotia,Nouvelle-Écosse,8/12/23,32,2023,0,144565,,14176.86,866,,84.92,,,,,,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,8/12/23,32,2023,0,57368,,33609.86,109,,63.86,,,,,,,,,,
60,Yukon,Yukon,8/12/23,32,2023,0,4989,,11393.27,32,,73.08,,,,,,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,8/12/23,32,2023,0,11511,,25240.65,22,,48.24,,,,,,,,,,
62,Nunavut,Nunavut,8/12/23,32,2023,0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,8/12/23,32,2023,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,8/12/23,32,2023,,4705620,2481,12087.42,54075,39,138.9,6.37,0.1,4498,100,11.55,0.26,354.43,0.91,5.57,0.01
59,British Columbia,Colombie-Britannique,8/19/23,33,2023,1,404105,231,7596.92,5857,16,110.11,4.34,0.3,364,24,6.84,0.45,33,0.62,2.29,0.04
48,Alberta,Alberta,8/19/23,33,2023,1,634802,199,13972.85,5833,3,128.39,4.38,0.07,388,8,8.54,0.18,28.43,0.63,0.43,0.01
47,Saskatchewan,Saskatchewan,8/19/23,33,2023,1,156486,51,13097.22,2005,1,167.81,4.27,0.08,,,,,7.29,0.61,0.14,0.01
46,Manitoba,Manitoba,8/19/23,33,2023,1,156676,56,11117.9,2508,0,177.97,3.97,0,99,1,7.03,0.07,8,0.57,0,0
35,Ontario,Ontario,8/19/23,33,2023,1,1630983,1162,10794.48,17347,14,114.81,7.69,0.09,1889,25,12.5,0.17,166,1.1,2,0.01
24,Quebec,Québec,8/19/23,33,2023,1,1356843,1669,15603.68,18256,20,209.94,19.19,0.23,3030,34,34.84,0.39,238.43,2.74,2.86,0.03
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,8/19/23,33,2023,1,55884,33,10624.9,360,1,68.44,6.27,0.19,61,1,11.6,0.19,4.71,0.9,0.14,0.03
13,New Brunswick,Nouveau-Brunswick,8/19/23,33,2023,0,91265,,11238.69,928,,114.28,,,,,,,,,,
12,Nova Scotia,Nouvelle-Écosse,8/19/23,33,2023,0,144565,,14176.86,866,,84.92,,,,,,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,8/19/23,33,2023,0,57368,,33609.86,109,,63.86,,,,,,,,,,
60,Yukon,Yukon,8/19/23,33,2023,0,4989,,11393.27,32,,73.08,,,,,,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,8/19/23,33,2023,0,11511,,25240.65,22,,48.24,,,,,,,,,,
62,Nunavut,Nunavut,8/19/23,33,2023,0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,8/19/23,33,2023,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,8/19/23,33,2023,,4709021,3401,12096.15,54130,55,139.04,8.74,0.14,5882,94,15.11,0.24,485.86,1.25,7.86,0.02
59,British Columbia,Colombie-Britannique,8/26/23,34,2023,1,404471,366,7603.8,5867,10,110.3,6.88,0.19,597,26,11.22,0.49,52.29,0.98,1.43,0.03
48,Alberta,Alberta,8/26/23,34,2023,1,635106,304,13979.54,5842,9,128.59,6.69,0.2,503,12,11.07,0.26,43.43,0.96,1.29,0.03
47,Saskatchewan,Saskatchewan,8/26/23,34,2023,1,156567,81,13104,2005,0,167.81,6.78,0,132,1,11.05,0.08,11.57,0.97,0,0
46,Manitoba,Manitoba,8/26/23,34,2023,1,156756,80,11123.58,2508,0,177.97,5.68,0,136,0,9.65,0,11.43,0.81,0,0
35,Ontario,Ontario,8/26/23,34,2023,1,1632543,1560,10804.81,17361,14,114.9,10.32,0.09,2722,28,18.02,0.19,222.86,1.47,2,0.01
24,Quebec,Québec,8/26/23,34,2023,1,1358798,1955,15626.16,18278,22,210.2,22.48,0.25,3624,42,41.68,0.48,279.29,3.21,3.14,0.04
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,8/26/23,34,2023,1,55921,37,10631.93,360,0,68.44,7.03,0,70,1,13.31,0.19,5.29,1,0,0
13,New Brunswick,Nouveau-Brunswick,8/26/23,34,2023,1,91479,,11265.04,935,,115.14,,,,,,,,,,
12,Nova Scotia,Nouvelle-Écosse,8/26/23,34,2023,1,144946,,14214.22,870,,85.32,,,,,,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,8/26/23,34,2023,1,57415,,33637.4,109,,63.86,,,,,,,,,,
60,Yukon,Yukon,8/26/23,34,2023,0,4989,,11393.27,32,,73.08,,,,,,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,8/26/23,34,2023,0,11511,,25240.65,22,,48.24,,,,,,,,,,
62,Nunavut,Nunavut,8/26/23,34,2023,0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,8/26/23,34,2023,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,8/26/23,34,2023,,4714046,4383,12109.06,54196,55,139.21,11.26,0.14,7784,110,19.99,0.28,626.14,1.61,7.86,0.02
59,British Columbia,Colombie-Britannique,9/2/23,35,2023,1,404923,452,7612.3,5886,19,110.65,8.5,0.36,818,29,15.38,0.55,64.57,1.21,2.71,0.05
48,Alberta,Alberta,9/2/23,35,2023,1,635414,308,13986.32,5856,14,128.9,6.78,0.31,612,23,13.47,0.51,44,0.97,2,0.04
47,Saskatchewan,Saskatchewan,9/2/23,35,2023,1,156634,67,13109.61,2005,0,167.81,5.61,0,148,0,12.39,0,9.57,0.8,0,0
46,Manitoba,Manitoba,9/2/23,35,2023,1,156856,100,11130.67,2509,1,178.04,7.1,0.07,180,1,12.77,0.07,14.29,1.01,0.14,0.01
35,Ontario,Ontario,9/2/23,35,2023,1,1634127,1584,10815.29,17376,15,115,10.48,0.1,3144,29,20.81,0.19,226.29,1.5,2.14,0.01
24,Quebec,Québec,9/2/23,35,2023,1,1361237,2439,15654.21,18306,28,210.52,28.05,0.32,4394,50,50.53,0.57,348.43,4.01,4,0.05
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,9/2/23,35,2023,1,55983,62,10643.72,360,0,68.44,11.79,0,99,0,18.82,0,8.86,1.68,0,0
13,New Brunswick,Nouveau-Brunswick,9/2/23,35,2023,1,91574,95,11276.74,935,0,115.14,11.7,0,,,,,13.57,1.67,0,0
12,Nova Scotia,Nouvelle-Écosse,9/2/23,35,2023,0,144946,,14214.22,870,,85.32,,,,,,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,9/2/23,35,2023,0,57415,,33637.4,109,,63.86,,,,,,,,,,
60,Yukon,Yukon,9/2/23,35,2023,0,4989,,11393.27,32,,73.08,,,,,,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,9/2/23,35,2023,0,11511,,25240.65,22,,48.24,,,,,,,,,,
62,Nunavut,Nunavut,9/2/23,35,2023,0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,9/2/23,35,2023,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,9/2/23,35,2023,,4719153,5107,12122.18,54273,77,139.41,13.12,0.2,9490,132,24.38,0.34,729.57,1.87,11,0.03
59,British Columbia,Colombie-Britannique,9/9/23,36,2023,1,405348,425,7620.29,5910,24,111.1,7.99,0.45,877,43,16.49,0.81,60.71,1.14,3.43,0.06
48,Alberta,Alberta,9/9/23,36,2023,1,635795,381,13994.71,5873,17,129.27,8.39,0.37,689,31,15.17,0.68,54.43,1.2,2.43,0.05
47,Saskatchewan,Saskatchewan,9/9/23,36,2023,1,156730,96,13117.64,2005,0,167.81,8.03,0,163,0,13.64,0,13.71,1.15,0,0
46,Manitoba,Manitoba,9/9/23,36,2023,1,156993,137,11140.39,2509,0,178.04,9.72,0,237,1,16.82,0.07,19.57,1.39,0,0
35,Ontario,Ontario,9/9/23,36,2023,1,1635962,1835,10827.43,17398,22,115.15,12.14,0.15,3419,37,22.63,0.24,262.14,1.73,3.14,0.02
24,Quebec,Québec,9/9/23,36,2023,1,1364115,2878,15687.31,18353,47,211.06,33.1,0.54,5317,75,61.15,0.86,411.14,4.73,6.71,0.08
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,9/9/23,36,2023,1,56044,61,10655.32,361,1,68.63,11.6,0.19,123,1,23.39,0.19,8.71,1.66,0.14,0.03
13,New Brunswick,Nouveau-Brunswick,9/9/23,36,2023,1,91658,84,11287.08,939,4,115.63,10.34,0.49,179,4,22.04,0.49,12,1.48,0.57,0.07
12,Nova Scotia,Nouvelle-Écosse,9/9/23,36,2023,0,144946,,14214.22,870,,85.32,,,,,,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,9/9/23,36,2023,0,57415,,33637.4,109,,63.86,,,,,,,,,,
60,Yukon,Yukon,9/9/23,36,2023,0,4989,,11393.27,32,,73.08,,,,,,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,9/9/23,36,2023,0,11511,,25240.65,22,,48.24,,,,,,,,,,
62,Nunavut,Nunavut,9/9/23,36,2023,0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,9/9/23,36,2023,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,9/9/23,36,2023,,4725050,5897,12137.33,54388,115,139.71,15.15,0.3,11004,192,28.27,0.49,842.43,2.16,16.43,0.04
59,British Columbia,Colombie-Britannique,9/16/23,37,2023,1,405987,639,7632.3,5943,33,111.72,12.01,0.62,1064,57,20,1.07,91.29,1.72,4.71,0.09
48,Alberta,Alberta,9/16/23,37,2023,1,636287,492,14005.53,5884,11,129.51,10.83,0.24,873,28,19.22,0.62,70.29,1.55,1.57,0.03
47,Saskatchewan,Saskatchewan,9/16/23,37,2023,1,156853,123,13127.94,2007,2,167.98,10.29,0.17,219,2,18.33,0.17,17.57,1.47,0.29,0.02
46,Manitoba,Manitoba,9/16/23,37,2023,1,157107,114,11148.48,2509,0,178.04,8.09,0,251,0,17.81,0,16.29,1.16,0,0
35,Ontario,Ontario,9/16/23,37,2023,1,1638236,2274,10842.48,17425,27,115.33,15.05,0.18,4109,49,27.19,0.32,324.86,2.15,3.86,0.03
24,Quebec,Québec,9/16/23,37,2023,1,1367496,3381,15726.19,18403,50,211.63,38.88,0.57,6259,97,71.98,1.12,483,5.55,7.14,0.08
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,9/16/23,37,2023,1,56105,61,10666.92,363,2,69.02,11.6,0.38,122,3,23.2,0.57,8.71,1.66,0.29,0.05
13,New Brunswick,Nouveau-Brunswick,9/16/23,37,2023,1,91761,103,11299.77,939,0,115.63,12.68,0,187,4,23.03,0.49,14.71,1.81,0,0
12,Nova Scotia,Nouvelle-Écosse,9/16/23,37,2023,0,144946,,14214.22,870,,85.32,,,,,,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,9/16/23,37,2023,0,57415,,33637.4,109,,63.86,,,,,,,,,,
60,Yukon,Yukon,9/16/23,37,2023,0,4989,,11393.27,32,,73.08,,,,,,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,9/16/23,37,2023,0,11511,,25240.65,22,,48.24,,,,,,,,,,
62,Nunavut,Nunavut,9/16/23,37,2023,0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,9/16/23,37,2023,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,9/16/23,37,2023,,4732237,7187,12155.79,54513,125,140.03,18.46,0.32,13084,240,33.61,0.62,1026.71,2.64,17.86,0.05
59,British Columbia,Colombie-Britannique,9/23/23,38,2023,1,406735,748,7646.37,5973,30,112.29,14.06,0.56,1387,63,26.07,1.18,106.86,2.01,4.29,0.08
48,Alberta,Alberta,9/23/23,38,2023,1,636878,591,14018.54,5905,21,129.98,13.01,0.46,1083,32,23.84,0.7,84.43,1.86,3,0.07
47,Saskatchewan,Saskatchewan,9/23/23,38,2023,1,157012,159,13141.25,2007,0,167.98,13.31,0,282,2,23.6,0.17,22.71,1.9,0,0
46,Manitoba,Manitoba,9/23/23,38,2023,1,157311,204,11162.96,2511,2,178.18,14.48,0.14,318,2,22.57,0.14,29.14,2.07,0.29,0.02
35,Ontario,Ontario,9/23/23,38,2023,1,1640995,2759,10860.74,17458,33,115.54,18.26,0.22,5033,60,33.31,0.4,394.14,2.61,4.71,0.03
24,Quebec,Québec,9/23/23,38,2023,1,1371764,4268,15775.27,18447,44,212.14,49.08,0.51,7649,94,87.96,1.08,609.71,7.01,6.29,0.07
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,9/23/23,38,2023,1,56162,57,10677.75,364,1,69.21,10.84,0.19,118,3,22.43,0.57,8.14,1.55,0.14,0.03
13,New Brunswick,Nouveau-Brunswick,9/23/23,38,2023,1,91863,102,11312.33,941,2,115.88,12.56,0.25,205,2,25.24,0.25,14.57,1.79,0.29,0.04
12,Nova Scotia,Nouvelle-Écosse,9/23/23,38,2023,0,144946,,14214.22,870,,85.32,,,,,,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,9/23/23,38,2023,1,57495,,33684.27,110,,64.45,,,,,,,,,,
60,Yukon,Yukon,9/23/23,38,2023,0,4989,,11393.27,32,,73.08,,,,,,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,9/23/23,38,2023,0,11511,,25240.65,22,,48.24,,,,,,,,,,
62,Nunavut,Nunavut,9/23/23,38,2023,0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,9/23/23,38,2023,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,9/23/23,38,2023,,4741205,8888,12178.83,54647,133,140.37,22.83,0.34,16075,258,41.29,0.66,1269.71,3.26,19,0.05
59,British Columbia,Colombie-Britannique,9/30/23,39,2023,1,407621,886,7663.02,6014,41,113.06,16.66,0.77,1634,71,30.72,1.33,126.57,2.38,5.86,0.11
48,Alberta,Alberta,9/30/23,39,2023,1,637605,727,14034.55,5935,30,130.64,16,0.66,1318,51,29.01,1.12,103.86,2.29,4.29,0.09
47,Saskatchewan,Saskatchewan,9/30/23,39,2023,1,157241,229,13160.41,2008,1,168.06,19.17,0.08,388,1,32.47,0.08,32.71,2.74,0.14,0.01
46,Manitoba,Manitoba,9/30/23,39,2023,1,157538,227,11179.07,2511,0,178.18,16.11,0,431,2,30.58,0.14,32.43,2.3,0,0
35,Ontario,Ontario,9/30/23,39,2023,1,1644223,3228,10882.11,17499,41,115.82,21.36,0.27,5987,74,39.62,0.49,461.14,3.05,5.86,0.04
24,Quebec,Québec,9/30/23,39,2023,1,1376688,4924,15831.9,18506,59,212.82,56.63,0.68,9192,103,105.71,1.18,703.43,8.09,8.43,0.1
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,9/30/23,39,2023,1,56231,69,10690.87,365,1,69.4,13.12,0.19,126,2,23.96,0.38,9.86,1.87,0.14,0.03
13,New Brunswick,Nouveau-Brunswick,9/30/23,39,2023,1,91968,105,11325.26,944,3,116.25,12.93,0.37,207,5,25.49,0.62,15,1.85,0.43,0.05
12,Nova Scotia,Nouvelle-Écosse,9/30/23,39,2023,1,146422,,14358.97,877,,86,,,,,,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,9/30/23,39,2023,0,57495,,33684.27,110,,64.45,,,,,,,,,,
60,Yukon,Yukon,9/30/23,39,2023,0,4989,,11393.27,32,,73.08,,,,,,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,9/30/23,39,2023,0,11511,,25240.65,22,,48.24,,,,,,,,,,
62,Nunavut,Nunavut,9/30/23,39,2023,0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,9/30/23,39,2023,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,9/30/23,39,2023,,4753076,10395,12209.32,54830,176,140.84,26.7,0.45,19283,309,49.53,0.79,1485,3.81,25.14,0.06
59,British Columbia,Colombie-Britannique,10/7/23,40,2023,1,408442,821,7678.46,6069,55,114.09,15.43,1.03,1707,96,32.09,1.8,117.29,2.2,7.86,0.15
48,Alberta,Alberta,10/7/23,40,2023,1,638464,859,14053.45,5974,39,131.5,18.91,0.86,1586,69,34.91,1.52,122.71,2.7,5.57,0.12
47,Saskatchewan,Saskatchewan,10/7/23,40,2023,1,157511,270,13183.01,2011,3,168.31,22.6,0.25,499,4,41.76,0.33,38.57,3.23,0.43,0.04
46,Manitoba,Manitoba,10/7/23,40,2023,1,157703,165,11190.78,2516,5,178.54,11.71,0.35,392,5,27.82,0.35,23.57,1.67,0.71,0.05
35,Ontario,Ontario,10/7/23,40,2023,1,1647283,3060,10902.36,17530,31,116.02,20.25,0.21,6288,72,41.62,0.48,437.14,2.89,4.43,0.03
24,Quebec,Québec,10/7/23,40,2023,1,1381887,5199,15891.69,18577,71,213.64,59.79,0.82,10123,130,116.41,1.49,742.71,8.54,10.14,0.12
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10/7/23,40,2023,1,56317,86,10707.22,366,1,69.59,16.35,0.19,155,2,29.47,0.38,12.29,2.34,0.14,0.03
13,New Brunswick,Nouveau-Brunswick,10/7/23,40,2023,1,92101,133,11341.64,946,2,116.49,16.38,0.25,238,5,29.31,0.62,19,2.34,0.29,0.04
12,Nova Scotia,Nouvelle-Écosse,10/7/23,40,2023,0,146422,,14358.97,877,,86,,,,,,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,10/7/23,40,2023,1,57566,,33725.86,110,,64.45,,,71,0,41.6,0,,,,
60,Yukon,Yukon,10/7/23,40,2023,0,4989,,11393.27,32,,73.08,,,,,,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,10/7/23,40,2023,0,11511,,25240.65,22,,48.24,,,,,,,,,,
62,Nunavut,Nunavut,10/7/23,40,2023,0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,10/7/23,40,2023,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,10/7/23,40,2023,,4763740,10593,12236.71,55037,207,141.37,27.21,0.53,21059,21059,54.09,54.09,1513.29,3.89,29.57,0.08
59,British Columbia,Colombie-Britannique,10/14/23,41,2023,1,409181,739,7692.35,6134,65,115.32,13.89,1.22,1560,120,29.33,2.26,105.57,1.98,9.29,0.17
48,Alberta,Alberta,10/14/23,41,2023,1,639415,951,14074.39,6005,31,132.18,20.93,0.68,1810,70,39.84,1.54,135.86,2.99,4.43,0.1
47,Saskatchewan,Saskatchewan,10/14/23,41,2023,1,157856,345,13211.89,2014,3,168.56,28.88,0.25,615,6,51.47,0.5,49.29,4.13,0.43,0.04
46,Manitoba,Manitoba,10/14/23,41,2023,1,157852,149,11201.35,2518,2,178.68,10.57,0.14,314,7,22.28,0.5,21.29,1.51,0.29,0.02
35,Ontario,Ontario,10/14/23,41,2023,1,1649798,2515,10919.01,17574,44,116.31,16.65,0.29,5575,75,36.9,0.5,359.29,2.38,6.29,0.04
24,Quebec,Québec,10/14/23,41,2023,1,1385407,3520,15932.17,18652,75,214.5,40.48,0.86,8719,146,100.27,1.68,502.86,5.78,10.71,0.12
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10/14/23,41,2023,1,56417,100,10726.24,366,0,69.59,19.01,0,186,1,35.36,0.19,14.29,2.72,0,0
13,New Brunswick,Nouveau-Brunswick,10/14/23,41,2023,1,92255,154,11360.6,949,3,116.86,18.96,0.37,287,5,35.34,0.62,22,2.71,0.43,0.05
12,Nova Scotia,Nouvelle-Écosse,10/14/23,41,2023,1,147358,,14450.76,879,,86.2,,,936,2,91.79,0.2,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,10/14/23,41,2023,0,57566,,33725.86,110,,64.45,,,,,,,,,,
60,Yukon,Yukon,10/14/23,41,2023,0,4989,,11393.27,32,,73.08,,,,,,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,10/14/23,41,2023,0,11511,,25240.65,22,,48.24,,,,,,,,,,
62,Nunavut,Nunavut,10/14/23,41,2023,0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,10/14/23,41,2023,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,10/14/23,41,2023,,4773149,8473,12260.88,55262,223,141.95,21.76,0.57,20002,432,51.38,1.11,1210.43,3.11,31.86,0.08
59,British Columbia,Colombie-Britannique,10/21/23,42,2023,1,409754,573,7703.12,6204,70,116.63,10.77,1.32,1312,135,24.66,2.54,81.86,1.54,10,0.19
48,Alberta,Alberta,10/21/23,42,2023,1,640343,928,14094.81,6042,37,132.99,20.43,0.81,1879,68,41.36,1.5,132.57,2.92,5.29,0.12
47,Saskatchewan,Saskatchewan,10/21/23,42,2023,1,158246,390,13244.53,2015,1,168.65,32.64,0.08,735,4,61.52,0.33,55.71,4.66,0.14,0.01
46,Manitoba,Manitoba,10/21/23,42,2023,1,158053,201,11215.61,2518,0,178.68,14.26,0,350,2,24.84,0.14,28.71,2.04,0,0
35,Ontario,Ontario,10/21/23,42,2023,1,1652751,2953,10938.55,17612,38,116.56,19.54,0.25,5468,82,36.19,0.54,421.86,2.79,5.43,0.04
24,Quebec,Québec,10/21/23,42,2023,1,1388958,3551,15973,18720,68,215.28,40.84,0.78,7071,143,81.32,1.64,507.29,5.83,9.71,0.11
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10/21/23,42,2023,1,56502,85,10742.4,367,1,69.78,16.16,0.19,185,1,35.17,0.19,12.14,2.31,0.14,0.03
13,New Brunswick,Nouveau-Brunswick,10/21/23,42,2023,1,92392,137,11377.47,953,4,117.36,16.87,0.49,291,7,35.83,0.86,19.57,2.41,0.57,0.07
12,Nova Scotia,Nouvelle-Écosse,10/21/23,42,2023,0,147358,,14450.76,879,,86.2,,,,,,,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,10/21/23,42,2023,1,57679,,33792.07,111,,65.03,,,113,1,66.2,0.59,,,,
60,Yukon,Yukon,10/21/23,42,2023,0,4989,,11393.27,32,,73.08,,,,,,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,10/21/23,42,2023,0,11511,,25240.65,22,,48.24,,,,,,,,,,
62,Nunavut,Nunavut,10/21/23,42,2023,0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,10/21/23,42,2023,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,10/21/23,42,2023,,4782080,8818,12283.82,55482,219,142.52,22.65,0.56,17404,443,44.71,1.14,1259.71,3.24,31.29,0.08
59,British Columbia,Colombie-Britannique,10/28/23,43,2023,1,410214,460,7711.77,6255,51,117.59,8.65,0.96,1033,121,19.42,2.27,65.71,1.24,7.29,0.14
48,Alberta,Alberta,10/28/23,43,2023,1,641169,826,14112.99,6080,38,133.83,18.18,0.84,1754,75,38.61,1.65,118,2.6,5.43,0.12
47,Saskatchewan,Saskatchewan,10/28/23,43,2023,1,158642,396,13277.67,2016,1,168.73,33.14,0.08,786,2,65.78,0.17,56.57,4.73,0.14,0.01
46,Manitoba,Manitoba,10/28/23,43,2023,1,158227,174,11227.96,2527,9,179.32,12.35,0.64,375,9,26.61,0.64,24.86,1.76,1.29,0.09
35,Ontario,Ontario,10/28/23,43,2023,1,1656175,3424,10961.21,17665,53,116.91,22.66,0.35,6377,91,42.21,0.6,489.14,3.24,7.57,0.05
24,Quebec,Québec,10/28/23,43,2023,1,1392425,3467,16012.87,18790,70,216.08,39.87,0.8,7018,138,80.71,1.59,495.29,5.7,10,0.11
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10/28/23,43,2023,1,56577,75,10756.66,368,1,69.97,14.26,0.19,160,2,30.42,0.38,10.71,2.04,0.14,0.03
13,New Brunswick,Nouveau-Brunswick,10/28/23,43,2023,1,92520,128,11393.23,956,3,117.73,15.76,0.37,265,7,32.63,0.86,18.29,2.25,0.43,0.05
12,Nova Scotia,Nouvelle-Écosse,10/28/23,43,2023,1,147953,,14509.11,882,,86.49,,,595,3,58.35,0.29,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,10/28/23,43,2023,0,57679,,33792.07,111,,65.03,,,,,,,,,,
60,Yukon,Yukon,10/28/23,43,2023,0,4989,,11393.27,32,,73.08,,,,,,,,,,
61,Northwest Territories,Territoires du Nord-Ouest,10/28/23,43,2023,0,11511,,25240.65,22,,48.24,,,,,,,,,,
62,Nunavut,Nunavut,10/28/23,43,2023,0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,10/28/23,43,2023,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,10/28/23,43,2023,,4791625,8950,12308.34,55711,226,143.11,22.99,0.58,18363,448,47.17,1.15,1278.57,3.28,32.29,0.08
59,British Columbia,Colombie-Britannique,11/4/23,44,2023,1,410754,540,7721.92,6302,47,118.47,10.15,0.88,1000,98,18.8,1.84,77.14,1.45,6.71,0.13
48,Alberta,Alberta,11/4/23,44,2023,1,642115,946,14133.82,6120,40,134.71,20.82,0.88,1772,78,39,1.72,135.14,2.97,5.71,0.13
47,Saskatchewan,Saskatchewan,11/4/23,44,2023,1,159084,442,13314.66,2018,2,168.9,36.99,0.17,838,3,70.14,0.25,63.14,5.28,0.29,0.02
46,Manitoba,Manitoba,11/4/23,44,2023,1,158467,240,11244.99,2527,0,179.32,17.03,0,414,9,29.38,0.64,34.29,2.43,0,0
35,Ontario,Ontario,11/4/23,44,2023,1,1659305,3130,10981.93,17712,47,117.22,20.72,0.31,6554,100,43.38,0.66,447.14,2.96,6.71,0.04
24,Quebec,Québec,11/4/23,44,2023,1,1395762,3337,16051.25,18842,52,216.68,38.38,0.6,6804,122,78.25,1.4,476.71,5.48,7.43,0.09
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,11/4/23,44,2023,1,56653,76,10771.11,370,2,70.35,14.45,0.38,151,3,28.71,0.57,10.86,2.06,0.29,0.05
13,New Brunswick,Nouveau-Brunswick,11/4/23,44,2023,1,92636,116,11407.52,958,2,117.97,14.28,0.25,244,5,30.05,0.62,16.57,2.04,0.29,0.04
12,Nova Scotia,Nouvelle-Écosse,11/4/23,44,2023,1,148206,253,14533.92,891,9,87.38,24.81,0.88,,,,,36.14,3.54,1.29,0.13
11,Prince Edward Island,Île-du-Prince-Édouard,11/4/23,44,2023,1,57735,,33824.87,111,,65.03,,,56,0,32.81,0,,,,
60,Yukon,Yukon,11/4/23,44,2023,0,4989,,11393.27,32,,73.08,,,,,,,,,,
